name,angle,grade,placements,ascents,hold_count,quality_average
Crispy Niblits,20,23.0,"[{'x': 20, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 15}, {'x': 20, 'y': 35, 'type': 'FINISH', 'ledPosition': 273}, {'x': 21, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 14}, {'x': 29, 'y': 2, 'type': 'FEET-ONLY', 'ledPosition': 399}, {'x': 19, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 250}, {'x': 15, 'y': 8, 'type': 'START', 'ledPosition': 202}, {'x': 19, 'y': 8, 'type': 'START', 'ledPosition': 253}, {'x': 23, 'y': 12, 'type': 'MIDDLE', 'ledPosition': 307}, {'x': 21, 'y': 18, 'type': 'MIDDLE', 'ledPosition': 285}, {'x': 23, 'y': 20, 'type': 'MIDDLE', 'ledPosition': 313}, {'x': 17, 'y': 26, 'type': 'MIDDLE', 'ledPosition': 228}, {'x': 19, 'y': 28, 'type': 'MIDDLE', 'ledPosition': 268}]",4,12,2.75
Splank it and Lank it,30,17.5,"[{'x': 22, 'y': 5, 'type': 'START', 'ledPosition': 302}, {'x': 32, 'y': 11, 'type': 'START', 'ledPosition': 443}, {'x': 26, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 360}, {'x': 32, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 440}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 30, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 420}, {'x': 28, 'y': 35, 'type': 'FINISH', 'ledPosition': 375}, {'x': 29, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 6}, {'x': 33, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 447}]",4,9,2.75
Kaz Crushing,40,16.0,"[{'x': 22, 'y': 9, 'type': 'FEET-ONLY', 'ledPosition': 305}, {'x': 24, 'y': 13, 'type': 'START', 'ledPosition': 340}, {'x': 24, 'y': 15, 'type': 'START', 'ledPosition': 338}, {'x': 16, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 233}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 24, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 326}, {'x': 28, 'y': 35, 'type': 'FINISH', 'ledPosition': 375}, {'x': 21, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 294}, {'x': 29, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 390}, {'x': 29, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 387}]",3,10,3.0
Patry time,40,18.6667,"[{'x': 14, 'y': 1, 'type': 'START', 'ledPosition': 197}, {'x': 20, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 295}, {'x': 10, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 150}, {'x': 14, 'y': 7, 'type': 'START', 'ledPosition': 201}, {'x': 20, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 289}, {'x': 16, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 233}, {'x': 22, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 315}, {'x': 28, 'y': 25, 'type': 'FEET-ONLY', 'ledPosition': 382}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 24, 'y': 35, 'type': 'FINISH', 'ledPosition': 324}, {'x': 17, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 18}, {'x': 9, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 26}]",3,12,3.0
Ahh Choo,30,12.0,"[{'x': 14, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 197}, {'x': 10, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 150}, {'x': 18, 'y': 7, 'type': 'START', 'ledPosition': 252}, {'x': 22, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 303}, {'x': 12, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 187}, {'x': 30, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 410}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 18, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 260}, {'x': 22, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 311}, {'x': 18, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 261}, {'x': 24, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 332}, {'x': 26, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 366}, {'x': 30, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 419}, {'x': 30, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 423}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 21, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 14}, {'x': 35, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 463}, {'x': 35, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 466}, {'x': 35, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 469}]",2,19,3.0
Ahh Choo,50,15.0,"[{'x': 14, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 197}, {'x': 10, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 150}, {'x': 18, 'y': 7, 'type': 'START', 'ledPosition': 252}, {'x': 22, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 303}, {'x': 12, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 187}, {'x': 30, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 410}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 18, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 260}, {'x': 22, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 311}, {'x': 18, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 261}, {'x': 24, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 332}, {'x': 26, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 366}, {'x': 30, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 419}, {'x': 30, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 423}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 21, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 14}, {'x': 35, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 463}, {'x': 35, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 466}, {'x': 35, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 469}]",2,19,2.5
Jie-Unit,45,22.6667,"[{'x': 10, 'y': 5, 'type': 'START', 'ledPosition': 149}, {'x': 16, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 238}, {'x': 16, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 233}, {'x': 30, 'y': 19, 'type': 'FEET-ONLY', 'ledPosition': 414}, {'x': 22, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 315}, {'x': 22, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 318}, {'x': 26, 'y': 35, 'type': 'FINISH', 'ledPosition': 374}, {'x': 5, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 30}, {'x': 5, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 90}]",3,9,3.0
Under flag,45,21.3333,"[{'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 10, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 156}, {'x': 2, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 54}, {'x': 6, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 111}, {'x': 10, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 164}, {'x': 12, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 175}, {'x': 8, 'y': 35, 'type': 'FINISH', 'ledPosition': 120}, {'x': 11, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 24}, {'x': 1, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 41}]",3,9,3.0
Axis of rotation,55,23.0,"[{'x': 30, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 5}, {'x': 24, 'y': 5, 'type': 'START', 'ledPosition': 346}, {'x': 18, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 252}, {'x': 30, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 405}, {'x': 14, 'y': 11, 'type': 'FEET-ONLY', 'ledPosition': 204}, {'x': 24, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 340}, {'x': 12, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 184}, {'x': 18, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 263}, {'x': 22, 'y': 21, 'type': 'FEET-ONLY', 'ledPosition': 314}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 24, 'y': 35, 'type': 'FINISH', 'ledPosition': 324}, {'x': 21, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 14}]",2,13,3.0
from the south,35,22.5,"[{'x': 8, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 27}, {'x': 14, 'y': 3, 'type': 'START', 'ledPosition': 198}, {'x': 8, 'y': 5, 'type': 'START', 'ledPosition': 142}, {'x': 10, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 155}, {'x': 12, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 182}, {'x': 12, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 181}, {'x': 20, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 281}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 20, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 275}, {'x': 16, 'y': 35, 'type': 'FINISH', 'ledPosition': 222}, {'x': 13, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 22}, {'x': 7, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 28}, {'x': 7, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 97}, {'x': 19, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 256}, {'x': 21, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 285}, {'x': 27, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 364}]",4,16,2.75
Kila Krimp,10,22.75,"[{'x': 22, 'y': 13, 'type': 'START', 'ledPosition': 308}, {'x': 26, 'y': 35, 'type': 'FINISH', 'ledPosition': 374}, {'x': 17, 'y': 2, 'type': 'FEET-ONLY', 'ledPosition': 246}, {'x': 23, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 304}, {'x': 13, 'y': 14, 'type': 'START', 'ledPosition': 186}, {'x': 19, 'y': 20, 'type': 'MIDDLE', 'ledPosition': 262}, {'x': 17, 'y': 22, 'type': 'MIDDLE', 'ledPosition': 231}, {'x': 29, 'y': 22, 'type': 'FEET-ONLY', 'ledPosition': 384}, {'x': 15, 'y': 24, 'type': 'MIDDLE', 'ledPosition': 214}, {'x': 21, 'y': 30, 'type': 'MIDDLE', 'ledPosition': 276}]",4,10,2.75
HandsOnly,55,13.5,"[{'x': 30, 'y': 19, 'type': 'START', 'ledPosition': 414}, {'x': 34, 'y': 19, 'type': 'START', 'ledPosition': 465}, {'x': 30, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 419}, {'x': 30, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 423}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}]",4,5,2.0
Low % Last Move,30,18.0,"[{'x': 10, 'y': 11, 'type': 'START', 'ledPosition': 153}, {'x': 10, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 158}, {'x': 16, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 233}, {'x': 10, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 164}, {'x': 16, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 227}, {'x': 14, 'y': 35, 'type': 'FINISH', 'ledPosition': 221}, {'x': 5, 'y': 2, 'type': 'FEET-ONLY', 'ledPosition': 93}, {'x': 15, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 199}, {'x': 5, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 90}, {'x': 13, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 189}, {'x': 9, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 135}, {'x': 15, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 208}, {'x': 9, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 132}, {'x': 13, 'y': 22, 'type': 'FEET-ONLY', 'ledPosition': 180}]",2,14,2.5
cutshort,50,29.0,"[{'x': 26, 'y': 3, 'type': 'START', 'ledPosition': 351}, {'x': 32, 'y': 13, 'type': 'START', 'ledPosition': 442}, {'x': 26, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 362}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'FINISH', 'ledPosition': 270}, {'x': 29, 'y': 2, 'type': 'FEET-ONLY', 'ledPosition': 399}, {'x': 35, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 457}, {'x': 29, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 393}, {'x': 19, 'y': 12, 'type': 'MIDDLE', 'ledPosition': 256}]",3,9,2.66667
Power Pull Simon,45,22.25,"[{'x': 6, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 98}, {'x': 6, 'y': 15, 'type': 'START', 'ledPosition': 105}, {'x': 6, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 110}, {'x': 12, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 179}, {'x': 10, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 164}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}, {'x': 26, 'y': 35, 'type': 'FINISH', 'ledPosition': 374}, {'x': 1, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 49}, {'x': 27, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 367}]",4,10,2.25
Fun Day,60,21.0,"[{'x': 34, 'y': 7, 'type': 'START', 'ledPosition': 456}, {'x': 30, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 410}, {'x': 34, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 465}, {'x': 28, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 380}, {'x': 30, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 420}, {'x': 28, 'y': 35, 'type': 'FINISH', 'ledPosition': 375}, {'x': 35, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 0}, {'x': 27, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 352}]",4,8,3.0
chump jump,30,21.0,"[{'x': 16, 'y': 7, 'type': 'START', 'ledPosition': 242}, {'x': 4, 'y': 15, 'type': 'START', 'ledPosition': 83}, {'x': 10, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 162}, {'x': 10, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 165}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 5, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 30}, {'x': 13, 'y': 2, 'type': 'FEET-ONLY', 'ledPosition': 195}, {'x': 9, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 138}, {'x': 17, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 234}]",2,9,2.0
Carmen’s Diamond,10,11.5,"[{'x': 16, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 19}, {'x': 18, 'y': 7, 'type': 'START', 'ledPosition': 252}, {'x': 22, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 306}, {'x': 20, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 286}, {'x': 26, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 362}, {'x': 24, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 332}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 20, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 275}, {'x': 16, 'y': 35, 'type': 'FINISH', 'ledPosition': 222}, {'x': 21, 'y': 2, 'type': 'FEET-ONLY', 'ledPosition': 297}, {'x': 19, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 250}, {'x': 25, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 345}, {'x': 17, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 240}]",4,13,2.75
unknown #46,50,22.0,"[{'x': 10, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 147}, {'x': 24, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 347}, {'x': 28, 'y': 9, 'type': 'FEET-ONLY', 'ledPosition': 394}, {'x': 16, 'y': 11, 'type': 'START', 'ledPosition': 239}, {'x': 22, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 306}, {'x': 14, 'y': 15, 'type': 'START', 'ledPosition': 207}, {'x': 22, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 312}, {'x': 24, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 332}, {'x': 16, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 229}, {'x': 16, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 226}, {'x': 10, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 168}, {'x': 10, 'y': 35, 'type': 'FINISH', 'ledPosition': 170}, {'x': 23, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 301}, {'x': 19, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 256}, {'x': 15, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 211}]",2,15,3.0
mount brg,20,11.0,"[{'x': 18, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 17}, {'x': 10, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 147}, {'x': 16, 'y': 5, 'type': 'START', 'ledPosition': 244}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 22, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 309}, {'x': 16, 'y': 21, 'type': 'FINISH', 'ledPosition': 232}, {'x': 15, 'y': 12, 'type': 'MIDDLE', 'ledPosition': 205}]",2,7,2.5
Spaceboard 3.0,40,21.75,"[{'x': 12, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 23}, {'x': 10, 'y': 9, 'type': 'START', 'ledPosition': 152}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 10, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 158}, {'x': 16, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 233}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 269}, {'x': 16, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 224}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}, {'x': 17, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 18}, {'x': 17, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 243}, {'x': 19, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 259}, {'x': 29, 'y': 26, 'type': 'FEET-ONLY', 'ledPosition': 381}, {'x': 27, 'y': 28, 'type': 'FEET-ONLY', 'ledPosition': 370}]",4,14,2.5
andrd18,45,23.0,"[{'x': 24, 'y': 7, 'type': 'START', 'ledPosition': 344}, {'x': 26, 'y': 7, 'type': 'START', 'ledPosition': 354}, {'x': 26, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 362}, {'x': 20, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 281}, {'x': 10, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 167}, {'x': 20, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 277}, {'x': 10, 'y': 35, 'type': 'FINISH', 'ledPosition': 170}, {'x': 27, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 8}, {'x': 19, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 16}, {'x': 33, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 447}, {'x': 35, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 460}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}, {'x': 7, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 109}]",3,13,3.0
Campus Pinch training,30,22.75,"[{'x': 18, 'y': 9, 'type': 'START', 'ledPosition': 254}, {'x': 22, 'y': 9, 'type': 'START', 'ledPosition': 305}, {'x': 14, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 206}, {'x': 16, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 236}, {'x': 6, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 107}, {'x': 8, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 131}, {'x': 4, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 76}, {'x': 10, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 167}, {'x': 8, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 121}, {'x': 16, 'y': 35, 'type': 'FINISH', 'ledPosition': 222}]",4,10,2.5
Prickly Pears,40,15.0,"[{'x': 12, 'y': 7, 'type': 'START', 'ledPosition': 191}, {'x': 22, 'y': 9, 'type': 'START', 'ledPosition': 305}, {'x': 18, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 260}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 24, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 326}, {'x': 20, 'y': 35, 'type': 'FINISH', 'ledPosition': 273}, {'x': 25, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 10}, {'x': 11, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 24}]",4,9,2.25
Got Too Warm,40,21.6667,"[{'x': 16, 'y': 13, 'type': 'START', 'ledPosition': 238}, {'x': 22, 'y': 13, 'type': 'START', 'ledPosition': 308}, {'x': 26, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 359}, {'x': 2, 'y': 19, 'type': 'FEET-ONLY', 'ledPosition': 54}, {'x': 12, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 182}, {'x': 12, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 179}, {'x': 8, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 125}, {'x': 8, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 121}, {'x': 2, 'y': 35, 'type': 'FINISH', 'ledPosition': 68}, {'x': 15, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 20}]",3,10,3.0
dave1234,45,22.0,"[{'x': 20, 'y': 7, 'type': 'START', 'ledPosition': 293}, {'x': 28, 'y': 7, 'type': 'START', 'ledPosition': 395}, {'x': 24, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 340}, {'x': 28, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 389}, {'x': 26, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 363}, {'x': 22, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 315}, {'x': 30, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 417}, {'x': 22, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 320}, {'x': 14, 'y': 35, 'type': 'FINISH', 'ledPosition': 221}, {'x': 27, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 8}, {'x': 23, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 12}, {'x': 19, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 259}]",3,12,2.66667
Big Knees Please,60,20.75,"[{'x': 16, 'y': 7, 'type': 'START', 'ledPosition': 242}, {'x': 12, 'y': 9, 'type': 'START', 'ledPosition': 190}, {'x': 18, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 255}, {'x': 20, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 289}, {'x': 18, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 260}, {'x': 12, 'y': 21, 'type': 'FEET-ONLY', 'ledPosition': 181}, {'x': 18, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 263}, {'x': 24, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 334}, {'x': 30, 'y': 25, 'type': 'FINISH', 'ledPosition': 419}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 30, 'y': 31, 'type': 'FINISH', 'ledPosition': 423}, {'x': 19, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 16}, {'x': 27, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 358}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}, {'x': 35, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 463}, {'x': 11, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 160}]",4,16,2.0
movie night,15,18.3333,"[{'x': 34, 'y': 9, 'type': 'START', 'ledPosition': 458}, {'x': 24, 'y': 11, 'type': 'START', 'ledPosition': 341}, {'x': 32, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 437}, {'x': 28, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 385}, {'x': 30, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 419}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 2, 'y': 35, 'type': 'FINISH', 'ledPosition': 68}, {'x': 12, 'y': 35, 'type': 'MIDDLE', 'ledPosition': 171}, {'x': 35, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 0}, {'x': 23, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 12}, {'x': 35, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 457}, {'x': 15, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 208}, {'x': 7, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 109}]",3,14,2.33333
boppy,55,11.25,"[{'x': 84, 'y': 108, 'ledPosition': None}, {'x': 100, 'y': 92, 'ledPosition': None}, {'x': 108, 'y': 124, 'ledPosition': None}, {'x': 108, 'y': 36, 'ledPosition': None}, {'x': 116, 'y': 60, 'ledPosition': None}, {'x': 124, 'y': 100, 'ledPosition': None}, {'x': 124, 'y': 68, 'ledPosition': None}, {'x': 124, 'y': 12, 'ledPosition': None}]",4,8,2.0
